Time,Heart Rate,Steps,Phase
02:02:00,57,0,Inactive
02:03:00,58,0,Inactive
02:04:00,58,0,Inactive
02:05:00,57,0,Inactive
02:06:00,57,0,Inactive
02:07:00,58,0,Inactive
02:08:00,58,0,Inactive
02:09:00,59,0,Inactive
02:10:00,58,0,Inactive
02:11:00,60,0,Inactive
02:12:00,59,0,Inactive
02:13:00,58,0,Inactive
02:14:00,58,0,Inactive
02:15:00,58,0,Inactive
02:16:00,58,0,Inactive
02:17:00,58,0,Inactive
02:18:00,58,0,Inactive
02:19:00,58,0,Inactive
02:20:00,58,0,Inactive
02:21:00,58,0,Inactive
02:22:00,58,0,Inactive
02:23:00,59,0,Inactive
02:24:00,58,0,Inactive
02:25:00,59,0,Inactive
02:26:00,58,0,Inactive
02:27:00,59,0,Inactive
02:28:00,59,0,Inactive
02:29:00,57,0,Inactive
02:30:00,59,0,Inactive
02:31:00,58,0,Inactive
02:32:00,59,0,Inactive
02:33:00,58,0,Inactive
02:34:00,59,0,Inactive
02:35:00,59,0,Inactive
02:36:00,59,0,Inactive
02:37:00,59,0,Inactive
02:38:00,62,0,Inactive
02:39:00,63,0,Inactive
02:40:00,56,0,Inactive
02:41:00,57,0,Inactive
02:42:00,58,0,Inactive
02:43:00,58,0,Inactive
02:44:00,57,0,Inactive
02:45:00,58,0,Inactive
02:46:00,58,0,Inactive
02:47:00,57,0,Inactive
02:48:00,57,0,Inactive
02:49:00,57,0,Inactive
02:50:00,58,0,Inactive
02:51:00,57,0,Inactive
02:52:00,57,0,Inactive
02:53:00,58,0,Inactive
02:54:00,57,0,Inactive
02:55:00,61,0,Inactive
02:56:00,58,0,Inactive
02:57:00,55,0,Inactive
02:58:00,55,0,Inactive
02:59:00,56,0,Inactive
03:00:00,56,0,Inactive
03:01:00,59,0,Inactive
03:02:00,61,0,Inactive
03:03:00,60,0,Inactive
03:04:00,58,0,Inactive
03:05:00,66,7,Inactive
03:06:00,57,0,Inactive
03:07:00,58,0,Inactive
03:08:00,58,0,Inactive
03:09:00,63,0,Inactive
03:10:00,62,0,Inactive
03:11:00,67,0,Inactive
03:12:00,56,0,Inactive
03:13:00,59,0,Inactive
03:14:00,56,0,Inactive
03:15:00,58,0,Inactive
03:16:00,59,0,Inactive
03:17:00,60,0,Inactive
03:18:00,62,0,Inactive
03:19:00,54,0,Inactive
03:20:00,57,0,Inactive
03:21:00,56,0,Inactive
03:22:00,61,0,Inactive
03:23:00,56,0,Inactive
03:24:00,62,0,Inactive
03:25:00,55,0,Inactive
03:26:00,56,0,Inactive
03:27:00,57,0,Inactive
03:28:00,55,0,Inactive
03:29:00,56,0,Inactive
03:30:00,56,0,Inactive
03:31:00,57,0,Inactive
03:32:00,61,0,Inactive
03:33:00,61,0,Inactive
03:34:00,54,0,Inactive
03:35:00,55,0,Inactive
03:36:00,54,0,Inactive
03:37:00,55,0,Inactive
03:38:00,56,0,Inactive
03:39:00,56,0,Inactive
03:40:00,55,0,Inactive
03:41:00,55,0,Inactive
03:42:00,56,0,Inactive
03:43:00,56,0,Inactive
03:44:00,57,0,Inactive
03:45:00,55,0,Inactive
03:46:00,54,0,Inactive
03:47:00,54,0,Inactive
03:48:00,54,0,Inactive
03:49:00,54,0,Inactive
03:50:00,55,0,Inactive
03:51:00,54,0,Inactive
03:52:00,55,0,Inactive
03:53:00,54,0,Inactive
03:54:00,54,0,Inactive
03:55:00,54,0,Inactive
03:56:00,54,0,Inactive
03:57:00,55,0,Inactive
03:58:00,54,0,Inactive
03:59:00,54,0,Inactive
04:00:00,54,0,Inactive
04:01:00,55,0,Inactive
04:02:00,54,0,Inactive
04:03:00,54,0,Inactive
04:04:00,62,0,Inactive
04:05:00,58,0,Inactive
04:06:00,54,0,Inactive
04:07:00,55,0,Inactive
04:08:00,56,0,Inactive
04:09:00,56,0,Inactive
04:10:00,56,0,Inactive
04:11:00,56,0,Inactive
04:12:00,57,0,Inactive
04:13:00,57,0,Inactive
04:14:00,57,0,Inactive
04:15:00,58,0,Inactive
04:16:00,56,0,Inactive
04:17:00,57,0,Inactive
04:18:00,56,0,Inactive
04:19:00,57,0,Inactive
04:20:00,57,0,Inactive
04:21:00,57,0,Inactive
04:22:00,57,0,Inactive
04:23:00,53,0,Inactive
04:24:00,54,0,Inactive
04:25:00,54,0,Inactive
04:26:00,54,0,Inactive
04:27:00,55,0,Inactive
04:28:00,55,0,Inactive
04:29:00,62,0,Inactive
04:30:00,54,0,Inactive
04:31:00,54,0,Inactive
04:32:00,54,0,Inactive
04:33:00,55,0,Inactive
04:34:00,58,0,Inactive
04:35:00,54,0,Inactive
04:36:00,57,0,Inactive
04:37:00,53,0,Inactive
04:38:00,60,0,Inactive
04:39:00,58,0,Inactive
04:40:00,55,0,Inactive
04:41:00,63,0,Inactive
04:42:00,63,0,Inactive
04:43:00,67,0,Inactive
04:44:00,55,0,Inactive
04:45:00,54,0,Inactive
04:46:00,54,0,Inactive
04:47:00,54,0,Inactive
04:48:00,54,0,Inactive
04:49:00,58,0,Inactive
04:50:00,54,0,Inactive
04:51:00,76,0,Inactive
04:52:00,58,0,Inactive
04:53:00,60,0,Inactive
04:54:00,58,0,Inactive
04:55:00,59,0,Inactive
04:56:00,62,0,Inactive
04:57:00,58,0,Inactive
04:58:00,58,0,Inactive
04:59:00,57,0,Inactive
05:00:00,58,0,Inactive
05:01:00,60,0,Inactive
05:02:00,63,0,Inactive
05:03:00,56,0,Inactive
05:04:00,57,0,Inactive
05:05:00,58,0,Inactive
05:06:00,57,0,Inactive
05:07:00,57,0,Inactive
05:08:00,57,0,Inactive
05:09:00,58,0,Inactive
05:10:00,58,0,Inactive
05:11:00,58,0,Inactive
05:12:00,58,0,Inactive
05:13:00,57,0,Inactive
05:14:00,57,0,Inactive
05:15:00,58,0,Inactive
05:16:00,58,0,Inactive
05:17:00,58,0,Inactive
05:18:00,57,0,Inactive
05:19:00,58,0,Inactive
05:20:00,58,0,Inactive
05:21:00,59,0,Inactive
05:22:00,59,0,Inactive
05:23:00,59,0,Inactive
05:24:00,60,0,Inactive
05:25:00,59,0,Inactive
05:26:00,60,0,Inactive
05:27:00,59,0,Inactive
05:28:00,60,0,Inactive
05:29:00,59,0,Inactive
05:30:00,60,0,Inactive
05:31:00,58,0,Inactive
05:32:00,60,0,Inactive
05:33:00,60,0,Inactive
05:34:00,60,0,Inactive
05:35:00,60,0,Inactive
05:36:00,60,0,Inactive
05:37:00,60,0,Inactive
05:38:00,60,0,Inactive
05:39:00,60,0,Inactive
05:40:00,61,0,Inactive
05:41:00,61,0,Inactive
05:42:00,60,0,Inactive
05:43:00,60,0,Inactive
05:44:00,61,0,Inactive
05:45:00,60,0,Inactive
05:46:00,60,0,Inactive
05:47:00,60,0,Inactive
05:48:00,61,0,Inactive
05:49:00,67,0,Inactive
05:50:00,55,0,Inactive
05:51:00,56,0,Inactive
05:52:00,56,0,Inactive
05:53:00,64,0,Inactive
05:54:00,55,0,Inactive
05:55:00,58,0,Inactive
05:56:00,63,0,Inactive
05:57:00,55,0,Inactive
05:58:00,59,0,Inactive
05:59:00,61,0,Inactive
06:00:00,66,0,Inactive
06:01:00,62,0,Inactive
06:02:00,60,0,Inactive
06:03:00,60,0,Inactive
06:04:00,58,0,Inactive
06:05:00,59,0,Inactive
06:06:00,67,0,Inactive
06:07:00,58,0,Inactive
06:08:00,64,0,Inactive
06:09:00,63,0,Inactive
06:10:00,57,0,Inactive
06:11:00,59,0,Inactive
06:12:00,59,0,Inactive
06:13:00,58,0,Inactive
06:14:00,58,0,Inactive
06:15:00,57,0,Inactive
06:16:00,62,0,Inactive
06:17:00,57,0,Inactive
06:18:00,60,0,Inactive
06:19:00,57,0,Inactive
06:20:00,58,0,Inactive
06:21:00,57,0,Inactive
06:22:00,56,0,Inactive
06:23:00,58,0,Inactive
06:24:00,57,0,Inactive
06:25:00,58,0,Inactive
06:26:00,57,0,Inactive
06:27:00,64,0,Inactive
06:28:00,55,0,Inactive
06:29:00,55,0,Inactive
06:30:00,64,0,Inactive
06:31:00,54,0,Inactive
06:32:00,57,0,Inactive
06:33:00,56,0,Inactive
06:34:00,56,0,Inactive
06:35:00,67,6,Inactive
06:36:00,52,0,Inactive
06:37:00,53,0,Inactive
06:38:00,53,0,Inactive
06:39:00,54,0,Inactive
06:40:00,54,0,Inactive
06:41:00,55,0,Inactive
06:42:00,55,0,Inactive
06:43:00,56,0,Inactive
06:44:00,56,0,Inactive
06:45:00,78,0,Inactive
06:46:00,85,28,Inactive
06:47:00,79,0,Inactive
06:48:00,87,20,Inactive
06:49:00,79,13,Inactive
06:50:00,73,8,Inactive
06:51:00,81,11,Inactive
06:52:00,88,13,Inactive
06:53:00,78,20,Inactive
06:54:00,82,14,Inactive
06:55:00,94,0,Inactive
06:56:00,78,0,Inactive
06:57:00,80,0,Inactive
06:58:00,84,13,Inactive
06:59:00,68,0,Inactive
07:00:00,64,0,Inactive
07:01:00,75,23,Inactive
07:02:00,78,7,Inactive
07:03:00,63,0,Inactive
07:04:00,62,0,Inactive
07:05:00,62,0,Inactive
07:06:00,62,0,Inactive
07:07:00,65,0,Inactive
07:08:00,65,0,Inactive
07:09:00,64,0,Inactive
07:10:00,67,11,Inactive
07:11:00,82,35,Inactive
07:12:00,74,39,Inactive
07:13:00,82,51,Inactive
07:14:00,82,35,Inactive
07:15:00,89,32,Inactive
07:16:00,103,48,Inactive
07:17:00,95,115,Active
07:18:00,101,127,Active
07:19:00,110,136,Active
07:20:00,121,78,Active
07:21:00,83,4,Inactive
07:22:00,79,0,Inactive
07:23:00,80,28,Inactive
07:24:00,76,0,Inactive
07:25:00,76,0,Inactive
07:26:00,75,0,Inactive
07:27:00,72,17,Inactive
07:28:00,70,0,Inactive
07:29:00,71,0,Inactive
07:30:00,77,20,Inactive
07:31:00,99,102,Active
07:32:00,105,106,Active
07:33:00,87,23,Inactive
07:34:00,81,0,Inactive
07:35:00,87,0,Inactive
07:36:00,87,0,Inactive
07:37:00,90,0,Inactive
07:38:00,89,0,Inactive
07:39:00,90,6,Inactive
07:40:00,93,39,Inactive
07:41:00,79,0,Inactive
07:42:00,68,0,Inactive
07:43:00,71,0,Inactive
07:44:00,79,7,Inactive
07:45:00,73,0,Inactive
07:46:00,71,0,Inactive
07:47:00,67,0,Inactive
07:48:00,71,0,Inactive
07:49:00,71,0,Inactive
07:50:00,69,0,Inactive
07:51:00,75,0,Inactive
07:52:00,70,0,Inactive
07:53:00,71,0,Inactive
07:54:00,73,0,Inactive
07:55:00,68,0,Inactive
07:56:00,77,0,Inactive
07:57:00,71,0,Inactive
07:58:00,68,0,Inactive
07:59:00,75,0,Inactive
08:00:00,72,0,Inactive
08:01:00,69,0,Inactive
08:02:00,73,0,Inactive
08:03:00,73,0,Inactive
08:04:00,71,0,Inactive
08:05:00,75,0,Inactive
08:06:00,73,0,Inactive
08:07:00,74,0,Inactive
08:08:00,82,27,Inactive
08:09:00,101,91,Active
08:10:00,108,108,Active
08:11:00,105,77,Active
08:12:00,85,13,Inactive
08:13:00,81,0,Inactive
08:14:00,71,0,Inactive
08:15:00,73,0,Inactive
08:16:00,78,51,Inactive
08:17:00,102,109,Active
08:18:00,100,120,Active
08:19:00,98,110,Active
08:20:00,98,78,Active
08:21:00,88,57,Inactive
08:22:00,101,108,Active
08:23:00,110,100,Active
08:24:00,94,52,Inactive
08:25:00,88,0,Inactive
08:26:00,87,0,Inactive
08:27:00,81,0,Inactive
08:28:00,83,0,Inactive
08:29:00,83,23,Inactive
08:30:00,88,19,Inactive
08:31:00,83,0,Inactive
08:32:00,84,0,Inactive
08:33:00,88,0,Inactive
08:34:00,80,0,Inactive
08:35:00,81,0,Inactive
08:36:00,81,0,Inactive
08:37:00,87,6,Inactive
08:38:00,76,0,Inactive
08:39:00,79,0,Inactive
08:40:00,80,0,Inactive
08:41:00,79,0,Inactive
08:42:00,83,0,Inactive
08:43:00,75,0,Inactive
08:44:00,77,0,Inactive
08:45:00,79,0,Inactive
08:46:00,77,6,Inactive
08:47:00,79,0,Inactive
08:48:00,76,0,Inactive
08:49:00,77,0,Inactive
08:50:00,76,0,Inactive
08:51:00,80,0,Inactive
08:52:00,77,0,Inactive
08:53:00,78,0,Inactive
08:54:00,82,0,Inactive
08:55:00,81,0,Inactive
08:56:00,80,0,Inactive
08:57:00,79,0,Inactive
08:58:00,85,0,Inactive
08:59:00,77,0,Inactive
09:00:00,77,0,Inactive
09:01:00,78,0,Inactive
09:02:00,80,0,Inactive
09:03:00,77,0,Inactive
09:04:00,75,0,Inactive
09:05:00,79,0,Inactive
09:06:00,82,0,Inactive
09:07:00,82,0,Inactive
09:08:00,78,0,Inactive
09:09:00,75,0,Inactive
09:10:00,77,0,Inactive
09:11:00,85,0,Inactive
09:12:00,80,0,Inactive
09:13:00,83,0,Inactive
09:14:00,83,0,Inactive
09:15:00,83,0,Inactive
09:16:00,81,0,Inactive
09:17:00,82,0,Inactive
09:18:00,83,0,Inactive
09:19:00,81,0,Inactive
09:20:00,87,0,Inactive
09:21:00,79,0,Inactive
09:22:00,81,0,Inactive
09:23:00,79,0,Inactive
09:24:00,85,0,Inactive
09:25:00,87,0,Inactive
09:26:00,87,0,Inactive
09:27:00,86,0,Inactive
09:28:00,88,0,Inactive
09:29:00,90,0,Inactive
09:30:00,92,10,Inactive
09:31:00,85,0,Inactive
09:32:00,84,0,Inactive
09:33:00,84,0,Inactive
09:34:00,85,0,Inactive
09:35:00,87,0,Inactive
09:36:00,83,0,Inactive
09:37:00,85,0,Inactive
09:38:00,87,0,Inactive
09:39:00,79,0,Inactive
09:40:00,81,0,Inactive
09:41:00,83,0,Inactive
09:42:00,80,0,Inactive
09:43:00,83,0,Inactive
09:44:00,82,0,Inactive
09:45:00,81,0,Inactive
09:46:00,85,0,Inactive
09:47:00,85,0,Inactive
09:48:00,79,0,Inactive
09:49:00,79,0,Inactive
09:50:00,80,0,Inactive
09:51:00,84,0,Inactive
09:52:00,82,0,Inactive
09:53:00,84,0,Inactive
09:54:00,85,0,Inactive
09:55:00,78,0,Inactive
09:56:00,78,0,Inactive
09:57:00,76,0,Inactive
09:58:00,76,0,Inactive
09:59:00,78,0,Inactive
10:00:00,81,0,Inactive
10:01:00,76,0,Inactive
10:02:00,77,0,Inactive
10:03:00,78,0,Inactive
10:04:00,78,0,Inactive
10:05:00,75,0,Inactive
10:06:00,77,0,Inactive
10:07:00,79,0,Inactive
10:08:00,76,0,Inactive
10:09:00,80,0,Inactive
10:10:00,81,0,Inactive
10:11:00,81,0,Inactive
10:12:00,84,0,Inactive
10:13:00,74,0,Inactive
10:14:00,70,0,Inactive
10:15:00,73,0,Inactive
10:16:00,73,0,Inactive
10:17:00,79,0,Inactive
10:18:00,75,0,Inactive
10:19:00,77,0,Inactive
10:20:00,74,0,Inactive
10:21:00,81,0,Inactive
10:22:00,86,15,Inactive
10:23:00,88,6,Inactive
10:24:00,77,0,Inactive
10:25:00,79,0,Inactive
10:26:00,73,0,Inactive
10:27:00,76,0,Inactive
10:28:00,70,0,Inactive
10:29:00,71,0,Inactive
10:30:00,71,0,Inactive
10:31:00,73,0,Inactive
10:32:00,76,0,Inactive
10:33:00,72,0,Inactive
10:34:00,71,0,Inactive
10:35:00,79,0,Inactive
10:36:00,70,0,Inactive
10:37:00,74,0,Inactive
10:38:00,75,5,Inactive
10:39:00,70,0,Inactive
10:40:00,73,0,Inactive
10:41:00,69,0,Inactive
10:42:00,71,0,Inactive
10:43:00,74,0,Inactive
10:44:00,72,0,Inactive
10:45:00,78,0,Inactive
10:46:00,90,43,Inactive
10:47:00,82,17,Inactive
10:48:00,88,91,Active
10:49:00,93,104,Active
10:50:00,93,100,Active
10:51:00,90,111,Active
10:52:00,95,114,Active
10:53:00,93,117,Active
10:54:00,93,98,Active
10:55:00,83,0,Inactive
10:56:00,82,0,Inactive
10:57:00,83,0,Inactive
10:58:00,83,0,Inactive
10:59:00,86,0,Inactive
11:00:00,78,0,Inactive
11:01:00,81,0,Inactive
11:02:00,78,0,Inactive
11:03:00,78,0,Inactive
11:04:00,79,0,Inactive
11:05:00,84,0,Inactive
11:06:00,84,0,Inactive
11:07:00,82,0,Inactive
11:08:00,82,0,Inactive
11:09:00,82,0,Inactive
11:10:00,81,0,Inactive
11:11:00,79,0,Inactive
11:12:00,80,16,Inactive
11:13:00,93,104,Active
11:14:00,95,109,Active
11:15:00,92,109,Active
11:16:00,87,111,Active
11:17:00,92,110,Active
11:18:00,94,110,Active
11:19:00,108,103,Active
11:20:00,104,66,Active
11:21:00,89,52,Inactive
11:22:00,94,53,Inactive
11:23:00,96,51,Inactive
11:24:00,95,26,Inactive
11:25:00,96,82,Active
11:26:00,95,39,Inactive
11:27:00,91,15,Inactive
11:28:00,78,0,Inactive
11:29:00,78,0,Inactive
11:30:00,76,0,Inactive
11:31:00,76,0,Inactive
11:32:00,80,6,Inactive
11:33:00,79,0,Inactive
11:34:00,79,0,Inactive
11:35:00,76,0,Inactive
11:36:00,78,0,Inactive
11:37:00,72,0,Inactive
11:38:00,75,0,Inactive
11:39:00,77,0,Inactive
11:40:00,76,0,Inactive
11:41:00,79,0,Inactive
11:42:00,80,0,Inactive
11:43:00,77,0,Inactive
11:44:00,76,0,Inactive
11:45:00,81,0,Inactive
11:46:00,80,0,Inactive
11:47:00,76,0,Inactive
11:48:00,74,0,Inactive
11:49:00,77,0,Inactive
11:50:00,76,0,Inactive
11:51:00,78,0,Inactive
11:52:00,81,0,Inactive
11:53:00,74,0,Inactive
11:54:00,76,0,Inactive
11:55:00,70,0,Inactive
11:56:00,73,0,Inactive
11:57:00,72,0,Inactive
11:58:00,71,0,Inactive
11:59:00,74,0,Inactive
12:00:00,75,0,Inactive
12:01:00,84,0,Inactive
12:02:00,70,0,Inactive
12:03:00,73,0,Inactive
12:04:00,69,0,Inactive
12:05:00,76,0,Inactive
12:06:00,74,0,Inactive
12:07:00,74,0,Inactive
12:08:00,78,0,Inactive
12:09:00,78,0,Inactive
12:10:00,71,0,Inactive
12:11:00,72,0,Inactive
12:12:00,72,0,Inactive
12:13:00,72,0,Inactive
12:14:00,80,0,Inactive
12:15:00,76,0,Inactive
12:16:00,74,0,Inactive
12:17:00,72,0,Inactive
12:18:00,72,0,Inactive
12:19:00,74,0,Inactive
12:20:00,78,0,Inactive
12:21:00,69,0,Inactive
12:22:00,68,0,Inactive
12:23:00,67,0,Inactive
12:24:00,68,0,Inactive
12:25:00,68,0,Inactive
12:26:00,67,0,Inactive
12:27:00,71,0,Inactive
12:28:00,73,0,Inactive
12:29:00,72,0,Inactive
12:30:00,69,0,Inactive
12:31:00,69,0,Inactive
12:32:00,71,0,Inactive
12:33:00,71,0,Inactive
12:34:00,76,0,Inactive
12:35:00,73,0,Inactive
12:36:00,81,0,Inactive
12:37:00,84,0,Inactive
12:38:00,78,0,Inactive
12:39:00,72,0,Inactive
12:40:00,78,0,Inactive
12:41:00,76,0,Inactive
12:42:00,70,0,Inactive
12:43:00,69,0,Inactive
12:44:00,72,0,Inactive
12:45:00,71,0,Inactive
12:46:00,71,0,Inactive
12:47:00,67,0,Inactive
12:48:00,68,0,Inactive
12:49:00,73,0,Inactive
12:50:00,74,0,Inactive
12:51:00,71,0,Inactive
12:52:00,74,0,Inactive
12:53:00,75,0,Inactive
12:54:00,78,9,Inactive
12:55:00,76,0,Inactive
12:56:00,74,0,Inactive
12:57:00,74,0,Inactive
12:58:00,72,0,Inactive
12:59:00,82,6,Inactive
13:00:00,74,0,Inactive
13:01:00,71,0,Inactive
13:02:00,78,0,Inactive
13:03:00,67,0,Inactive
13:04:00,67,0,Inactive
13:05:00,70,0,Inactive
13:06:00,66,0,Inactive
13:07:00,67,0,Inactive
13:08:00,67,0,Inactive
13:09:00,68,0,Inactive
13:10:00,75,0,Inactive
13:11:00,72,0,Inactive
13:12:00,75,0,Inactive
13:13:00,71,0,Inactive
13:14:00,74,0,Inactive
13:15:00,70,0,Inactive
13:16:00,67,0,Inactive
13:17:00,67,0,Inactive
13:18:00,67,0,Inactive
13:19:00,68,0,Inactive
13:20:00,67,0,Inactive
13:21:00,74,0,Inactive
13:22:00,67,0,Inactive
13:23:00,78,0,Inactive
13:24:00,70,0,Inactive
13:25:00,71,0,Inactive
13:26:00,66,0,Inactive
13:27:00,69,0,Inactive
13:28:00,70,0,Inactive
13:29:00,69,0,Inactive
13:30:00,72,0,Inactive
13:31:00,77,0,Inactive
13:32:00,72,0,Inactive
13:33:00,71,0,Inactive
13:34:00,68,0,Inactive
13:35:00,75,0,Inactive
13:36:00,71,0,Inactive
13:37:00,76,0,Inactive
13:38:00,68,0,Inactive
13:39:00,69,0,Inactive
13:40:00,71,0,Inactive
13:41:00,71,0,Inactive
13:42:00,75,0,Inactive
13:43:00,85,33,Inactive
13:44:00,83,10,Inactive
13:45:00,72,13,Inactive
13:46:00,85,42,Inactive
13:47:00,77,3,Inactive
13:48:00,69,0,Inactive
13:49:00,69,0,Inactive
13:50:00,66,0,Inactive
13:51:00,70,0,Inactive
13:52:00,69,0,Inactive
13:53:00,70,0,Inactive
13:54:00,74,0,Inactive
13:55:00,75,0,Inactive
13:56:00,73,0,Inactive
13:57:00,72,0,Inactive
13:58:00,70,0,Inactive
13:59:00,73,0,Inactive
14:00:00,73,0,Inactive
14:01:00,82,20,Inactive
14:02:00,89,30,Inactive
14:03:00,98,80,Active
14:04:00,98,112,Active
14:05:00,86,41,Inactive
14:06:00,97,121,Active
14:07:00,103,95,Active
14:08:00,85,18,Inactive
14:09:00,69,0,Inactive
14:10:00,68,0,Inactive
14:11:00,67,0,Inactive
14:12:00,69,0,Inactive
14:13:00,68,0,Inactive
14:14:00,70,0,Inactive
14:15:00,74,7,Inactive
14:16:00,79,0,Inactive
14:17:00,68,0,Inactive
14:18:00,66,0,Inactive
14:19:00,73,10,Inactive
14:20:00,79,30,Inactive
14:21:00,97,77,Active
14:22:00,92,69,Active
14:23:00,80,76,Active
14:24:00,82,0,Inactive
14:25:00,78,0,Inactive
14:26:00,77,0,Inactive
14:27:00,83,68,Active
14:28:00,90,32,Inactive
14:29:00,71,0,Inactive
14:30:00,70,0,Inactive
14:31:00,73,0,Inactive
14:32:00,71,0,Inactive
14:33:00,70,0,Inactive
14:34:00,72,0,Inactive
14:35:00,71,0,Inactive
14:36:00,72,0,Inactive
14:37:00,71,0,Inactive
14:38:00,69,0,Inactive
14:39:00,72,0,Inactive
14:40:00,69,0,Inactive
14:41:00,69,0,Inactive
14:42:00,74,0,Inactive
14:43:00,68,0,Inactive
14:44:00,68,0,Inactive
14:45:00,69,0,Inactive
14:46:00,72,0,Inactive
14:47:00,68,0,Inactive
14:48:00,71,0,Inactive
14:49:00,70,0,Inactive
14:50:00,70,0,Inactive
14:51:00,81,6,Inactive
14:52:00,92,109,Active
14:53:00,107,45,Inactive
14:54:00,70,0,Inactive
14:55:00,68,0,Inactive
14:56:00,69,0,Inactive
14:57:00,71,0,Inactive
14:58:00,79,0,Inactive
14:59:00,77,0,Inactive
15:00:00,72,0,Inactive
15:01:00,73,0,Inactive
15:02:00,79,23,Inactive
15:03:00,74,0,Inactive
15:04:00,74,0,Inactive
15:05:00,75,0,Inactive
15:06:00,75,0,Inactive
15:07:00,81,6,Inactive
15:08:00,102,95,Active
15:09:00,105,116,Active
15:10:00,101,116,Active
15:11:00,98,70,Active
15:12:00,88,59,Inactive
15:13:00,85,17,Inactive
15:14:00,74,0,Inactive
15:15:00,71,0,Inactive
15:16:00,73,0,Inactive
15:17:00,73,0,Inactive
15:18:00,72,0,Inactive
15:19:00,77,4,Inactive
15:20:00,69,0,Inactive
15:21:00,76,0,Inactive
15:22:00,85,21,Inactive
15:23:00,85,29,Inactive
15:24:00,85,6,Inactive
15:25:00,82,17,Inactive
15:26:00,71,11,Inactive
15:27:00,73,36,Inactive
15:28:00,74,22,Inactive
15:29:00,84,49,Inactive
15:30:00,74,34,Inactive
15:31:00,72,0,Inactive
15:32:00,72,20,Inactive
15:33:00,70,0,Inactive
15:34:00,75,64,Active
15:35:00,70,39,Inactive
15:36:00,74,32,Inactive
15:37:00,72,61,Active
15:38:00,73,17,Inactive
15:39:00,73,28,Inactive
15:40:00,73,0,Inactive
15:41:00,63,0,Inactive
15:42:00,61,0,Inactive
