Time,Heart Rate,Steps,Phase
04:42:00,75,0,Inactive
04:43:00,79,0,Inactive
04:44:00,73,0,Inactive
04:45:00,64,0,Inactive
04:46:00,66,0,Inactive
04:47:00,96,10,Inactive
04:48:00,85,0,Inactive
04:49:00,61,0,Inactive
04:50:00,58,0,Inactive
04:51:00,55,0,Inactive
04:52:00,54,0,Inactive
04:53:00,55,0,Inactive
04:54:00,55,0,Inactive
04:55:00,54,0,Inactive
04:56:00,55,0,Inactive
04:57:00,67,0,Inactive
04:58:00,57,0,Inactive
04:59:00,55,0,Inactive
05:00:00,57,0,Inactive
05:01:00,56,0,Inactive
05:02:00,57,0,Inactive
05:03:00,57,0,Inactive
05:04:00,58,0,Inactive
05:05:00,59,0,Inactive
05:06:00,59,0,Inactive
05:07:00,61,0,Inactive
05:08:00,61,0,Inactive
05:09:00,60,0,Inactive
05:10:00,61,0,Inactive
05:11:00,63,0,Inactive
05:12:00,62,0,Inactive
05:13:00,62,0,Inactive
05:14:00,63,0,Inactive
05:15:00,63,0,Inactive
05:16:00,61,0,Inactive
05:17:00,61,0,Inactive
05:18:00,61,0,Inactive
05:19:00,62,0,Inactive
05:20:00,61,0,Inactive
05:21:00,61,0,Inactive
05:22:00,60,0,Inactive
05:23:00,59,0,Inactive
05:24:00,63,0,Inactive
05:25:00,65,0,Inactive
05:26:00,64,0,Inactive
05:27:00,66,0,Inactive
05:28:00,68,0,Inactive
05:29:00,70,0,Inactive
05:30:00,79,0,Inactive
05:31:00,55,0,Inactive
05:32:00,60,0,Inactive
05:33:00,62,0,Inactive
05:34:00,66,0,Inactive
05:35:00,73,0,Inactive
05:36:00,79,0,Inactive
05:37:00,68,0,Inactive
05:38:00,66,0,Inactive
05:39:00,73,0,Inactive
05:40:00,64,0,Inactive
05:41:00,71,0,Inactive
05:42:00,63,0,Inactive
05:43:00,65,0,Inactive
05:44:00,67,0,Inactive
05:45:00,67,0,Inactive
05:46:00,66,0,Inactive
05:47:00,69,0,Inactive
05:48:00,61,0,Inactive
05:49:00,62,0,Inactive
05:50:00,72,0,Inactive
05:51:00,58,0,Inactive
05:52:00,63,0,Inactive
05:53:00,62,0,Inactive
05:54:00,60,0,Inactive
05:55:00,59,0,Inactive
05:56:00,59,0,Inactive
05:57:00,65,0,Inactive
05:58:00,65,0,Inactive
05:59:00,63,0,Inactive
06:00:00,72,0,Inactive
06:01:00,65,0,Inactive
06:02:00,80,0,Inactive
06:03:00,63,0,Inactive
06:04:00,57,0,Inactive
06:05:00,55,0,Inactive
06:06:00,57,0,Inactive
06:07:00,55,0,Inactive
06:08:00,57,0,Inactive
06:09:00,56,0,Inactive
06:10:00,59,0,Inactive
06:11:00,61,0,Inactive
06:12:00,67,0,Inactive
06:13:00,56,0,Inactive
06:14:00,54,0,Inactive
06:15:00,56,0,Inactive
06:16:00,55,0,Inactive
06:17:00,57,0,Inactive
06:18:00,57,0,Inactive
06:19:00,57,0,Inactive
06:20:00,59,0,Inactive
06:21:00,59,0,Inactive
06:22:00,60,0,Inactive
06:23:00,60,0,Inactive
06:24:00,60,0,Inactive
06:25:00,59,0,Inactive
06:26:00,60,0,Inactive
06:27:00,61,0,Inactive
06:28:00,62,0,Inactive
06:29:00,62,0,Inactive
06:30:00,63,0,Inactive
06:31:00,64,0,Inactive
06:32:00,63,0,Inactive
06:33:00,63,0,Inactive
06:34:00,64,0,Inactive
06:35:00,64,0,Inactive
06:36:00,64,0,Inactive
06:37:00,65,0,Inactive
06:38:00,65,0,Inactive
06:39:00,66,0,Inactive
06:40:00,66,0,Inactive
06:41:00,66,0,Inactive
06:42:00,66,0,Inactive
06:43:00,67,0,Inactive
06:44:00,68,0,Inactive
06:45:00,83,0,Inactive
06:46:00,78,0,Inactive
06:47:00,69,0,Inactive
06:48:00,70,0,Inactive
06:49:00,62,0,Inactive
06:50:00,64,0,Inactive
06:51:00,63,0,Inactive
06:52:00,66,0,Inactive
06:53:00,67,0,Inactive
06:54:00,69,0,Inactive
06:55:00,79,0,Inactive
06:56:00,71,0,Inactive
06:57:00,63,0,Inactive
06:58:00,62,0,Inactive
06:59:00,64,0,Inactive
07:00:00,66,0,Inactive
07:01:00,63,0,Inactive
07:02:00,64,0,Inactive
07:03:00,65,0,Inactive
07:04:00,66,0,Inactive
07:05:00,73,0,Inactive
07:06:00,65,0,Inactive
07:07:00,73,0,Inactive
07:08:00,68,0,Inactive
07:09:00,77,0,Inactive
07:10:00,60,0,Inactive
07:11:00,59,0,Inactive
07:12:00,65,0,Inactive
07:13:00,61,0,Inactive
07:14:00,61,0,Inactive
07:15:00,64,0,Inactive
07:16:00,64,0,Inactive
07:17:00,66,0,Inactive
07:18:00,67,0,Inactive
07:19:00,63,0,Inactive
07:20:00,65,0,Inactive
07:21:00,79,0,Inactive
07:22:00,75,8,Inactive
07:23:00,63,0,Inactive
07:24:00,75,0,Inactive
07:25:00,77,0,Inactive
07:26:00,62,0,Inactive
07:27:00,60,0,Inactive
07:28:00,59,0,Inactive
07:29:00,60,0,Inactive
07:30:00,67,0,Inactive
07:31:00,62,0,Inactive
07:32:00,63,0,Inactive
07:33:00,65,0,Inactive
07:34:00,67,0,Inactive
07:35:00,66,0,Inactive
07:36:00,68,0,Inactive
07:37:00,69,0,Inactive
07:38:00,69,0,Inactive
07:39:00,67,0,Inactive
07:40:00,68,0,Inactive
07:41:00,67,0,Inactive
07:42:00,68,0,Inactive
07:43:00,68,0,Inactive
07:44:00,69,0,Inactive
07:45:00,71,0,Inactive
07:46:00,70,0,Inactive
07:47:00,73,0,Inactive
07:48:00,74,0,Inactive
07:49:00,72,0,Inactive
07:50:00,57,0,Inactive
07:51:00,57,0,Inactive
07:52:00,78,0,Inactive
07:53:00,58,0,Inactive
07:54:00,58,0,Inactive
07:55:00,61,0,Inactive
07:56:00,60,0,Inactive
07:57:00,62,0,Inactive
07:58:00,60,0,Inactive
07:59:00,62,0,Inactive
08:00:00,64,0,Inactive
08:01:00,67,0,Inactive
08:02:00,64,0,Inactive
08:03:00,64,0,Inactive
08:04:00,61,0,Inactive
08:05:00,65,0,Inactive
08:06:00,70,0,Inactive
08:07:00,69,0,Inactive
08:08:00,66,0,Inactive
08:09:00,61,0,Inactive
08:10:00,70,0,Inactive
08:11:00,69,0,Inactive
08:12:00,65,0,Inactive
08:13:00,58,0,Inactive
08:14:00,58,0,Inactive
08:15:00,59,0,Inactive
08:16:00,62,0,Inactive
08:17:00,77,0,Inactive
08:18:00,68,0,Inactive
08:19:00,84,0,Inactive
08:20:00,82,0,Inactive
08:21:00,84,0,Inactive
08:22:00,76,0,Inactive
08:23:00,74,0,Inactive
08:24:00,71,0,Inactive
08:25:00,86,0,Inactive
08:26:00,92,0,Inactive
08:27:00,83,8,Inactive
08:28:00,106,0,Inactive
08:29:00,103,0,Inactive
08:30:00,102,15,Inactive
08:31:00,106,49,Inactive
08:32:00,115,18,Inactive
08:33:00,107,7,Inactive
08:34:00,69,0,Inactive
08:35:00,63,0,Inactive
08:36:00,61,0,Inactive
08:37:00,65,0,Inactive
08:38:00,63,0,Inactive
08:39:00,69,0,Inactive
08:40:00,71,11,Inactive
08:41:00,97,42,Inactive
08:42:00,75,0,Inactive
08:43:00,81,5,Inactive
08:44:00,80,0,Inactive
08:45:00,83,0,Inactive
08:46:00,75,0,Inactive
08:47:00,81,0,Inactive
08:48:00,77,0,Inactive
08:49:00,81,0,Inactive
08:50:00,84,0,Inactive
08:51:00,90,4,Inactive
08:52:00,85,0,Inactive
08:53:00,81,0,Inactive
08:54:00,81,0,Inactive
08:55:00,79,0,Inactive
08:56:00,90,27,Inactive
08:57:00,109,13,Inactive
08:58:00,112,0,Inactive
08:59:00,101,0,Inactive
09:00:00,96,0,Inactive
09:01:00,101,9,Inactive
09:02:00,98,11,Inactive
09:03:00,88,0,Inactive
09:04:00,88,0,Inactive
09:05:00,90,0,Inactive
09:06:00,90,4,Inactive
09:07:00,100,0,Inactive
09:08:00,93,0,Inactive
09:09:00,91,0,Inactive
09:10:00,86,0,Inactive
09:11:00,79,0,Inactive
09:12:00,79,0,Inactive
09:13:00,80,0,Inactive
09:14:00,89,0,Inactive
09:15:00,86,0,Inactive
09:16:00,82,0,Inactive
09:17:00,91,0,Inactive
09:18:00,88,0,Inactive
09:19:00,84,0,Inactive
09:20:00,83,0,Inactive
09:21:00,85,0,Inactive
09:22:00,82,0,Inactive
09:23:00,85,0,Inactive
09:24:00,81,0,Inactive
09:25:00,84,0,Inactive
09:26:00,84,0,Inactive
09:27:00,79,0,Inactive
09:28:00,79,0,Inactive
09:29:00,81,0,Inactive
09:30:00,93,0,Inactive
09:31:00,89,27,Inactive
09:32:00,96,23,Inactive
09:33:00,77,0,Inactive
09:34:00,73,0,Inactive
09:35:00,73,0,Inactive
09:36:00,77,0,Inactive
09:37:00,95,13,Inactive
09:38:00,87,0,Inactive
09:39:00,82,0,Inactive
09:40:00,91,0,Inactive
09:41:00,95,0,Inactive
09:42:00,103,37,Inactive
09:43:00,104,61,Inactive
09:44:00,97,29,Inactive
09:45:00,101,45,Inactive
09:46:00,100,21,Inactive
09:47:00,102,29,Inactive
09:48:00,101,38,Inactive
09:49:00,100,32,Inactive
09:50:00,69,0,Inactive
09:51:00,66,0,Inactive
09:52:00,67,0,Inactive
09:53:00,69,0,Inactive
09:54:00,75,0,Inactive
09:55:00,75,0,Inactive
09:56:00,73,0,Inactive
09:57:00,72,0,Inactive
09:58:00,70,0,Inactive
09:59:00,75,0,Inactive
10:00:00,73,0,Inactive
10:01:00,74,0,Inactive
10:02:00,78,0,Inactive
10:03:00,91,0,Inactive
10:04:00,89,0,Inactive
10:05:00,88,0,Inactive
10:06:00,88,0,Inactive
10:07:00,89,0,Inactive
10:08:00,90,0,Inactive
10:09:00,89,0,Inactive
10:10:00,91,12,Inactive
10:11:00,97,5,Inactive
10:12:00,94,7,Inactive
10:13:00,102,47,Inactive
10:14:00,102,19,Inactive
10:15:00,106,0,Inactive
10:16:00,108,20,Inactive
10:17:00,119,37,Inactive
10:18:00,120,41,Inactive
10:19:00,128,0,Inactive
10:20:00,127,0,Inactive
10:21:00,131,0,Inactive
10:22:00,134,40,Inactive
10:23:00,102,0,Inactive
10:24:00,95,0,Inactive
10:25:00,95,0,Inactive
10:26:00,107,0,Inactive
10:27:00,118,39,Inactive
10:28:00,122,0,Inactive
10:29:00,112,37,Inactive
10:30:00,113,24,Inactive
10:31:00,96,23,Inactive
10:32:00,88,13,Inactive
10:33:00,111,16,Inactive
10:34:00,121,10,Inactive
10:35:00,107,24,Inactive
10:36:00,92,26,Inactive
10:37:00,106,18,Inactive
10:38:00,100,0,Inactive
10:39:00,93,4,Inactive
10:40:00,97,0,Inactive
10:41:00,97,0,Inactive
10:42:00,106,0,Inactive
10:43:00,103,0,Inactive
10:44:00,112,0,Inactive
10:45:00,108,0,Inactive
10:46:00,101,14,Inactive
10:47:00,106,17,Inactive
10:48:00,112,4,Inactive
10:49:00,113,7,Inactive
10:50:00,108,6,Inactive
10:51:00,107,0,Inactive
10:52:00,112,17,Inactive
10:53:00,109,9,Inactive
10:54:00,117,52,Inactive
10:55:00,122,55,Inactive
10:56:00,112,24,Inactive
10:57:00,94,0,Inactive
10:58:00,86,0,Inactive
10:59:00,88,0,Inactive
11:00:00,89,0,Inactive
11:01:00,90,0,Inactive
11:02:00,89,0,Inactive
11:03:00,91,0,Inactive
11:04:00,93,0,Inactive
11:05:00,89,0,Inactive
11:06:00,94,0,Inactive
11:07:00,96,9,Inactive
11:08:00,111,30,Inactive
11:09:00,105,0,Inactive
11:10:00,89,0,Inactive
11:11:00,98,14,Inactive
11:12:00,103,24,Inactive
11:13:00,102,41,Inactive
11:14:00,108,30,Inactive
11:15:00,88,0,Inactive
11:16:00,89,0,Inactive
11:17:00,88,0,Inactive
11:18:00,83,0,Inactive
11:19:00,88,6,Inactive
11:20:00,87,0,Inactive
11:21:00,83,0,Inactive
11:22:00,85,0,Inactive
11:23:00,87,0,Inactive
11:24:00,86,0,Inactive
11:25:00,92,0,Inactive
11:26:00,91,0,Inactive
11:27:00,90,0,Inactive
11:28:00,92,0,Inactive
11:29:00,90,0,Inactive
11:30:00,88,0,Inactive
11:31:00,97,0,Inactive
11:32:00,90,0,Inactive
11:33:00,89,0,Inactive
11:34:00,87,0,Inactive
11:35:00,88,0,Inactive
11:36:00,90,0,Inactive
11:37:00,93,0,Inactive
11:38:00,94,0,Inactive
11:39:00,97,0,Inactive
11:40:00,93,0,Inactive
11:41:00,94,0,Inactive
11:42:00,93,0,Inactive
11:43:00,91,0,Inactive
11:44:00,91,0,Inactive
11:45:00,93,0,Inactive
11:46:00,96,6,Inactive
11:47:00,91,0,Inactive
11:48:00,95,9,Inactive
11:49:00,86,0,Inactive
11:50:00,106,19,Inactive
11:51:00,107,26,Inactive
11:52:00,115,40,Inactive
11:53:00,87,0,Inactive
11:54:00,82,0,Inactive
11:55:00,86,0,Inactive
11:56:00,87,0,Inactive
11:57:00,90,0,Inactive
11:58:00,95,0,Inactive
11:59:00,91,0,Inactive
12:00:00,93,0,Inactive
12:01:00,94,0,Inactive
12:02:00,88,0,Inactive
12:03:00,84,0,Inactive
12:04:00,87,0,Inactive
12:05:00,88,0,Inactive
12:06:00,90,0,Inactive
12:07:00,89,0,Inactive
12:08:00,90,0,Inactive
12:09:00,88,0,Inactive
12:10:00,91,0,Inactive
12:11:00,92,0,Inactive
12:12:00,82,0,Inactive
12:13:00,88,0,Inactive
12:14:00,90,0,Inactive
12:15:00,88,0,Inactive
12:16:00,81,0,Inactive
12:17:00,84,0,Inactive
12:18:00,90,0,Inactive
12:19:00,90,0,Inactive
12:20:00,92,0,Inactive
12:21:00,82,0,Inactive
12:22:00,80,0,Inactive
12:23:00,84,0,Inactive
12:24:00,86,0,Inactive
12:25:00,85,0,Inactive
12:26:00,87,0,Inactive
12:27:00,90,0,Inactive
12:28:00,87,0,Inactive
12:29:00,87,0,Inactive
12:30:00,90,0,Inactive
12:31:00,89,0,Inactive
12:32:00,87,0,Inactive
12:33:00,92,0,Inactive
12:34:00,85,0,Inactive
12:35:00,82,0,Inactive
12:36:00,82,0,Inactive
12:37:00,85,0,Inactive
12:38:00,83,0,Inactive
12:39:00,84,0,Inactive
12:40:00,84,0,Inactive
12:41:00,83,0,Inactive
12:42:00,84,0,Inactive
12:43:00,84,0,Inactive
12:44:00,82,0,Inactive
12:45:00,83,0,Inactive
12:46:00,84,0,Inactive
12:47:00,94,37,Inactive
12:48:00,102,39,Inactive
12:49:00,97,11,Inactive
12:50:00,88,6,Inactive
12:51:00,94,13,Inactive
12:52:00,101,29,Inactive
12:53:00,95,0,Inactive
12:54:00,93,0,Inactive
12:55:00,91,0,Inactive
12:56:00,90,0,Inactive
12:57:00,95,0,Inactive
12:58:00,92,0,Inactive
12:59:00,94,0,Inactive
13:00:00,101,48,Inactive
13:01:00,106,36,Inactive
13:02:00,110,37,Inactive
13:03:00,103,11,Inactive
13:04:00,68,0,Inactive
13:05:00,63,0,Inactive
13:06:00,68,0,Inactive
13:07:00,67,0,Inactive
13:08:00,74,0,Inactive
13:09:00,72,0,Inactive
13:10:00,75,0,Inactive
13:11:00,81,0,Inactive
13:12:00,71,0,Inactive
13:13:00,75,0,Inactive
13:14:00,77,0,Inactive
13:15:00,72,0,Inactive
13:16:00,74,0,Inactive
13:17:00,77,0,Inactive
13:18:00,72,0,Inactive
13:19:00,76,0,Inactive
13:20:00,75,0,Inactive
13:21:00,80,0,Inactive
13:22:00,78,0,Inactive
13:23:00,78,0,Inactive
13:24:00,76,0,Inactive
13:25:00,83,0,Inactive
13:26:00,74,0,Inactive
13:27:00,72,0,Inactive
13:28:00,78,0,Inactive
13:29:00,77,0,Inactive
13:30:00,73,0,Inactive
13:31:00,79,0,Inactive
13:32:00,81,0,Inactive
13:33:00,79,0,Inactive
13:34:00,77,0,Inactive
13:35:00,79,0,Inactive
13:36:00,81,0,Inactive
13:37:00,80,0,Inactive
13:38:00,82,0,Inactive
13:39:00,77,0,Inactive
13:40:00,79,0,Inactive
13:41:00,82,0,Inactive
13:42:00,81,0,Inactive
13:43:00,82,0,Inactive
13:44:00,84,0,Inactive
13:45:00,111,36,Inactive
13:46:00,118,40,Inactive
13:47:00,111,30,Inactive
13:48:00,102,0,Inactive
13:49:00,110,54,Inactive
13:50:00,117,51,Inactive
13:51:00,116,97,Active
13:52:00,114,113,Active
13:53:00,114,113,Active
13:54:00,123,111,Active
13:55:00,148,109,Active
13:56:00,155,112,Active
13:57:00,156,117,Active
13:58:00,164,112,Active
13:59:00,169,115,Active
14:00:00,166,105,Active
14:01:00,141,102,Active
14:02:00,153,112,Active
14:03:00,150,109,Active
14:04:00,121,107,Active
14:05:00,122,107,Active
14:06:00,136,96,Active
14:07:00,136,92,Active
14:08:00,132,102,Active
14:09:00,124,105,Active
14:10:00,113,102,Active
14:11:00,110,111,Active
14:12:00,114,112,Active
14:13:00,108,114,Active
14:14:00,106,107,Active
14:15:00,107,102,Active
14:16:00,109,102,Active
14:17:00,108,103,Active
14:18:00,107,106,Active
14:19:00,106,104,Active
14:20:00,115,96,Active
14:21:00,124,97,Active
14:22:00,115,95,Active
14:23:00,111,101,Active
14:24:00,110,105,Active
14:25:00,109,102,Active
14:26:00,113,110,Active
14:27:00,108,118,Active
14:28:00,107,104,Active
14:29:00,116,111,Active
14:30:00,102,109,Active
14:31:00,102,107,Active
14:32:00,108,113,Active
14:33:00,96,110,Active
14:34:00,107,109,Active
14:35:00,117,116,Active
14:36:00,119,80,Active
14:37:00,116,56,Inactive
14:38:00,105,18,Inactive
14:39:00,106,8,Inactive
14:40:00,102,0,Inactive
14:41:00,101,0,Inactive
14:42:00,101,0,Inactive
14:43:00,109,18,Inactive
14:44:00,106,0,Inactive
14:45:00,93,0,Inactive
14:46:00,82,0,Inactive
14:47:00,84,0,Inactive
14:48:00,84,0,Inactive
14:49:00,85,0,Inactive
14:50:00,89,8,Inactive
14:51:00,85,0,Inactive
14:52:00,80,0,Inactive
14:53:00,84,0,Inactive
14:54:00,85,0,Inactive
14:55:00,87,0,Inactive
14:56:00,99,6,Inactive
14:57:00,90,8,Inactive
14:58:00,97,0,Inactive
14:59:00,91,0,Inactive
15:00:00,87,6,Inactive
15:01:00,84,0,Inactive
15:02:00,84,0,Inactive
15:03:00,87,0,Inactive
15:04:00,86,0,Inactive
15:05:00,89,0,Inactive
15:06:00,86,0,Inactive
15:07:00,86,0,Inactive
15:08:00,86,0,Inactive
15:09:00,86,0,Inactive
15:10:00,89,13,Inactive
15:11:00,94,26,Inactive
15:12:00,97,54,Inactive
15:13:00,92,7,Inactive
15:14:00,82,41,Inactive
15:15:00,95,16,Inactive
15:16:00,67,0,Inactive
15:17:00,63,0,Inactive
15:18:00,70,0,Inactive
15:19:00,72,0,Inactive
15:20:00,76,0,Inactive
15:21:00,83,0,Inactive
15:22:00,72,0,Inactive
15:23:00,76,8,Inactive
15:24:00,68,0,Inactive
15:25:00,74,0,Inactive
15:26:00,70,0,Inactive
15:27:00,71,0,Inactive
15:28:00,82,6,Inactive
15:29:00,78,0,Inactive
15:30:00,78,0,Inactive
15:31:00,76,0,Inactive
15:32:00,78,0,Inactive
15:33:00,79,0,Inactive
15:34:00,77,9,Inactive
15:35:00,79,0,Inactive
15:36:00,81,0,Inactive
